,uid,source,SQN,text,origin,entity,start_char,end_char,class,subclass,ner_type,links
1314,944707069575344128,twitter,0,PeterSweden7 Many popular customs associated with Christmas developed independently of th commemoration of Jesus birth with certain elements having origins in preChristian festivals tht were celebrated around th winter solstice by pagan populations who were later converted to Christianity,,Christmas,50,59,Event,Festival,EVENT,https://twitter.com//CUBASIKASTRONO/status/944707069575344128
1315,944647262986293248,twitter,0,Christians are clawing at air trying to defend Christmas when the holiday itself isnt a Christian idea in the first place PreChristian festivals pagens etc The church didnt origanllly take to the Christmas tradition It says no where in the Bible when Jesus was born,,Christmas,47,56,Event,Festival,EVENT,https://twitter.com//BlairLFranklin1/status/944647262986293248
1316,914390474122596352,twitter,0,San Fermin festival in Pamplona Friday 772017 Old Pamplona Town on the festival httpstcosBeyg6g4A3 httpstcoBQBgZJAvCw,,La Tomatina,-1,-1,Event,Festival,EVENT,https://twitter.com//TrrvelX/status/914390474122596352
1317,917924477354291206,twitter,0,I participated of San Fermin Festival With some scratches cause running w bulls isnt that easy but alive nerveonrise httpstco64dPdqbwG7,,San FermC3ADn,-1,-1,Event,Festival,EVENT,https://twitter.com//itsmrcortez/status/917924477354291206
1318,919655197860753408,twitter,0,Pamplona in the north of Spain is filled with thousands of visitors during Julys Festival of San Fermin but th httpstconV7vH5cuih,,San FermC3ADn,-1,-1,Event,Festival,EVENT,https://twitter.com//10Best/status/919655197860753408
1319,931062613290520577,twitter,0,Ask Pamplona to Ban the Running of the Bulls at San Fermn Festival Following Sexual Assaults httpstcocr8pl2Zqzk,,San FermC3ADn,-1,-1,Event,Festival,EVENT,https://twitter.com//FaceHushpls/status/931062613290520577
1320,945206835317018624,twitter,0,AmyRose4ever If youre being seriousYes he did It was mentioned in a couple of verses that he was at the celebration of the Festival of Lights which is Hanukkah,,Hanukkah,151,159,Event,Event,EVENT,https://twitter.com//IsaacWright/status/945206835317018624
1321,945293077291266048,twitter,0,Spotify releases Hanukkah playlist in preparation for the Festival of Lights keyboard httpstcogIHOJFDNJn,,,-1,-1,Event,Event,EVENT,https://twitter.com//AlexRayve/status/945293077291266048
1322,945373320878235648,twitter,0,Nes Ziona Israel Celebrating Hanukkah the Festival of Lights its really a good time for families to get httpstcoMEwKHO9IW0,,Hanukkah,29,37,Event,Event,EVENT,https://twitter.com//TheJeremyGoh/status/945373320878235648
1323,945389906951630848,twitter,0,Wish you all a Merry Christmas and Happy Hanukkah May this festival bring abundant joy and happiness in all your lives I love you all,,Hanukkah,41,49,Event,Event,EVENT,https://twitter.com//kaydenjude/status/945389906951630848
1324,945394424963465216,twitter,0,For those of you so inclined to celebrate festivals of lights Happy Hanukkah ampor Merry Christmas The necessarily incarnate Messiah revealed and celebrated by all creation iswill be a special time,,Hanukkah,68,76,Event,Event,EVENT,https://twitter.com//WmTTaul/status/945394424963465216
1325,945484180003188736,twitter,0,CBSNews Lovely Was there a light display for the Festival of Lights during Hanukkah,,Hanukkah,75,83,Event,Event,EVENT,https://twitter.com//TEAMServicesNY/status/945484180003188736
1326,953379679918002181,twitter,0,I guess that includes the Muslim religion looks as if of Donald has to convince us that he is neither racist nor anti Muslim The next thing he will be Grand Marshall in the Gay Pride Parade would look cutsie in something bedazzled and skimpy httpstco92VWRhuQBI,,Pride parade,-1,-1,Event,Event,EVENT,https://twitter.com//IrMixon/status/953379679918002181
1327,953381211417796610,twitter,0,ropoem Exactly Its an Afghan Hound dressed up as a bird at a Pride parade,,Pride parade,61,73,Event,Event,EVENT,https://twitter.com//BraidenGB/status/953381211417796610
1328,953718078533197825,twitter,0,Paul Danos Wildlife Films to anticipate at the Sundance Film Festival httpstcosTeWoFhUd4 httpstcosBddAXCKbq,,Sundance Film Festival,47,69,Event,FilmFestival,EVENT,https://twitter.com//thehollywood/status/953718078533197825
1329,953718398046924802,twitter,0,Sundance Film Festival 2018 Guide to Events Parties and More httpstcoixhT7cMJOv via thr,,Sundance Film Festival,0,22,Event,FilmFestival,EVENT,https://twitter.com//predictfilm/status/953718398046924802
1330,953719442046836736,twitter,0,Sundance Film Festival kicksoff on January 18 2017 in Park City Utah Polycom helps with video QampA httpstcoQTrBPseXCu,,Sundance Film Festival,0,22,Event,FilmFestival,EVENT,https://twitter.com//UCwPOCN/status/953719442046836736
1331,953720242949296133,twitter,0,As I prepare for my fifth trip to Park City the annual sojourn for the Sundance Film Festival continues to be httpstcoYwonNc7afa,,,-1,-1,Event,FilmFestival,EVENT,https://twitter.com//FilmGordon/status/953720242949296133
1332,953723621444390912,twitter,0,Sundance Now is coming to the Sundance Film Festival We hope to see you there to celebrate bold new storytelling Find us at the SundanceTV HQ for a hot cup of joe free Sundance Now socks and free wifi httpstcowYHz4Nw6Lj,,Sundance Film Festival,30,52,Event,FilmFestival,EVENT,https://twitter.com//sundance_now/status/953723621444390912
1333,952971017730822146,twitter,0,In India there is a religious festival known as the Holi During the celebration men joke around with the women and the women well they rip at the mens clothes and beat them gently Im not saying Im becoming a Hindu but you gotta admittheyre on to something,,,-1,-1,Event,SocietalEvent,EVENT,https://twitter.com//thetxtraveler/status/952971017730822146
1334,952942674251689984,twitter,0,Celebrating Holi with Kids at Home httpstcoAsyBlHa4qg festivals india,,Holi,12,16,Event,SocietalEvent,EVENT,https://twitter.com//ciantravels/status/952942674251689984
1335,952791490371100672,twitter,0,JustinLaurenXO We Organize Holi Festival on 1st March to 2Nd March 2018 At Elephant Farm Jaipur INDIA,,Holi,27,31,Event,SocietalEvent,EVENT,https://twitter.com//akshaysngh30/status/952791490371100672
1336,952707492076662784,twitter,0,Holi is the best hidu festivals We celebrate in all India httpstcoroK70yfTXS,,Holi,0,4,Event,SocietalEvent,EVENT,https://twitter.com//Gif37865972/status/952707492076662784
1337,930873086269902848,twitter,0,Go to La Tomatina the tomato throwing festival in Bunol Spain Flight to Valencia costs around 34 httpstcoGJoZllfTYS edchat education jobs career,,La Tomatina,6,17,Event,SocietalEvent,EVENT,https://twitter.com//EngageEdCanada/status/930873086269902848
1338,930284109649154048,twitter,0,Tomato Throwing La Tomatina Festival Spain httpstcoV7XSlRt09G via onwomenmind101,,,-1,-1,Event,SocietalEvent,EVENT,https://twitter.com//OnWomenMind101/status/930284109649154048
1339,928202962668867584,twitter,0,Embrace La Tomatina It is a food fight festival held on the last Wednesday of August every year latomatina food httpstcoW5HUAhBF2h,,La Tomatina,8,19,Event,SocietalEvent,EVENT,https://twitter.com//BUCKiTDREAM/status/928202962668867584
1340,927164262698627072,twitter,0,La Tomatina Festival The Largest Food Fight In The World httpstco0IJ4hO3IoA,,La Tomatina,0,11,Event,SocietalEvent,EVENT,https://twitter.com//oneillbooks/status/927164262698627072
1341,926563709811642368,twitter,0,Brace Yourself For Some Seriously Messy Photos Of Spains La Tomatina Festival httpstcoctfEDWl3zN,,La Tomatina,57,68,Event,SocietalEvent,EVENT,https://twitter.com//newsrust/status/926563709811642368
1342,921453640161751040,twitter,0,Retweeted PMO India PMOIndia I have an opportunity to spend the festival of Diwali with you The presence of httpstcoxBh2ScsGSd,,Diwali,76,82,Event,SocietalEvent,EVENT,https://twitter.com//DDKisanChannel/status/921453640161751040
1343,921452454545260544,twitter,0,Iyervval Diwali is a pan india festival Dont divide it on north and south issue Already south has lost in aryan Dravidian shit,,Diwali,9,15,Event,SocietalEvent,EVENT,https://twitter.com//maulikadoshi/status/921452454545260544
1344,921451260745838592,twitter,0,Diwali the Hindu festival of lights is one of the most popular and dramatic festivals in India Envision a httpstcoe1j2Kayvyw,,Diwali,0,6,Event,SocietalEvent,EVENT,https://twitter.com//ReadTIO/status/921451260745838592
1345,921444077459132418,twitter,0,Diwali the most celebrated festival among the festivals of India has its own charm for those who httpstcob2ll7AP0bu,,Diwali,0,6,Event,SocietalEvent,EVENT,https://twitter.com//Tiwaash/status/921444077459132418
1346,933054959263694848,twitter,0,during Arbaeen in Iraq even hotels that have majalis and eulogies for ImamHussain httpstcoXXNjQXPswE,,,-1,-1,Event,SocietalEvent,EVENT,https://twitter.com//HyderTheFarmer/status/933054959263694848
1347,932994906489888768,twitter,0,MehrTarar Both are wrong Its actually Arbaeen in Iraq where over 40 million people participate every year lesser people know about it because it was banned during Saddam Hussains rule about Kumbh Mela its not an annual affair And during Hajj it doesnt go beyond 20 million,,Arba27een Pilgrimage,-1,-1,Event,SocietalEvent,EVENT,https://twitter.com//aadilmir21/status/932994906489888768
1348,953778961942810625,twitter,0,NF Railway put up a good exhibition in the Bhogali Bihu Mela to publicise our good work amongst the people The toy train was an attraction RailNf httpstcoMsc3O0tXJg,,Magh Bihu,-1,-1,Event,SocietalEvent,EVENT,https://twitter.com//rgohainbjp/status/953778961942810625
1349,953778961942810625,twitter,0,NF Railway put up a good exhibition in the Bhogali Bihu Mela to publicise our good work amongst the people The toy train was an attraction RailNf httpstcoMsc3O0tXJg,,Magh Bihu,-1,-1,Event,SocietalEvent,EVENT,https://twitter.com//rgohainbjp/status/953778961942810625
1350,953778956771217408,twitter,0,virgoLauraRN My vacay for Christmas has started a traveling addiction Europe is next Maybe Amsterdam then Australia Wanna be my buddy,,Amsterdam,91,100,Event,SocietalEvent,EVENT,https://twitter.com//hwoth24/status/953778956771217408
1351,953778955248693250,twitter,0,Currently watching virgilabloh mens fashion wear 20182019 and a lot of these pieces are FIRE,,,0,0,Event,SocietalEvent,EVENT,https://twitter.com//crowneroyale/status/953778955248693250
1352,953778623936389122,twitter,0,AskBlacklistEPs Can we expect to get answers on the original mythology of TBL Reds family Christmas Eve the fire his daughterthatd be Jennifer or so Red says Thanks,,,0,0,Event,SocietalEvent,EVENT,https://twitter.com//imyourplusone/status/953778623936389122
1353,953778623936389122,twitter,0,AskBlacklistEPs Can we expect to get answers on the original mythology of TBL Reds family Christmas Eve the fire his daughterthatd be Jennifer or so Red says Thanks,,,0,0,Event,SocietalEvent,EVENT,https://twitter.com//imyourplusone/status/953778623936389122
1354,953778527685496832,twitter,0,Enjoying being back at uni Just wish Id kept up with the workload over Christmas,,,0,0,Event,SocietalEvent,EVENT,https://twitter.com//JadeW264/status/953778527685496832
1355,953778505531187200,twitter,0,Id rather go through another 18year playoff than listen to Pink again Oh wait shes singing the national anthem at the Super Bowl httpstcokU1xPIxD7o,,Contraction grammar,-1,-1,Event,SocietalEvent,EVENT,https://twitter.com//BJWilsonWGR/status/953778505531187200
1356,953777921952440320,twitter,0,deneenborelli Shed get further running the NY Marathon,,,0,0,Event,SocietalEvent,EVENT,https://twitter.com//remotolapacho/status/953777921952440320
1357,953777738929856512,twitter,0,Somali Olympic Committee Somalia Olympic Committee Take a stand in PyeongChang 2018 against the d httpstcofEXiunzKSP via UKChange,,2018 Winter Olympics,-1,-1,Event,SocietalEvent,EVENT,https://twitter.com//shishnfips/status/953777738929856512
1358,953777530330259456,twitter,0,Actually Julian Labour Day celebrates the 8 hour working day The one unions won from your mates whod like it to be 12 hours at basic wage with no penalties or overtime or holidays or super httpstcokhPISDNMAE,,Labour Day,16,26,Event,SocietalEvent,EVENT,https://twitter.com//sspencer_63/status/953777530330259456
1359,953777378592948225,twitter,0,Id like to know if his ancestors immigrated as Famine victims desperate or before US Civil War possible slave owners or since 1901 httpstcohpsS06Gutp,,American Civil War,-1,-1,Event,SocietalEvent,EVENT,https://twitter.com//AnneMarieFlynn2/status/953777378592948225
1360,953777351543918597,twitter,0,d r0bins0n When we started skipping Thanksgiving to get deals for Christmas No time to be thankful gotta go get more useless stuff,,When We On,-1,-1,Event,SocietalEvent,EVENT,https://twitter.com//PA_P3RRY/status/953777351543918597
1361,953778942653140992,twitter,0,GingerBread723 Im torn If New England is going to win then absolutely they might as we drop 50 on them But if the Jags can win I still want that over another Pats Super Bowl,,Super Bowl,163,173,Event,SocietalEvent,EVENT,https://twitter.com//best_in_w0rld/status/953778942653140992
1362,953778831680262147,twitter,0,This is your chance to score a trip for 2 to the 2018 Stanley CupR Final Enter now Sweepstakes httpstcoRzr9KtR274,,Stanley Cup,54,65,Event,SocietalEvent,EVENT,https://twitter.com//vachefjohn65/status/953778831680262147
1363,953778819873361920,twitter,0,A Christmas Holiday in the Caribbean Island of Cozumel Mexico httpstcoKWbvPDnRnx via Shareaholic,,Caribbean,27,36,Event,SocietalEvent,EVENT,https://twitter.com//Zen_Life_Travel/status/953778819873361920
1364,953778805700808704,twitter,0,The Hudson St Patricks parade committee is looking for candidates for the Queen and her Court Although I claimed to identify as a 23 year old Irishwoman my candidacy was summarily rejected httpstcoGZKBi4GmQA,,,0,0,Event,SocietalEvent,EVENT,https://twitter.com//manofbird/status/953778805700808704
1365,953778790802522113,twitter,0,Todd Haley looking at the Pro Bowl Itinerary in Orlando for next weekend Wow Orlandos looking pretty good We should all have a great time Ben WE httpstco3bQ87ZGZx2,,Pro Bowl,26,34,Event,SocietalEvent,EVENT,https://twitter.com//dvesean/status/953778790802522113
1366,953766151732932608,twitter,0,OhMiaGod I went to a halloween party in drag when I was 25 I remember feeling so good and happy that it scared me I knew I could never do it again Went back into the closet for another 20 years Doh,,Halloween,-1,-1,Event,SocietalEvent,EVENT,https://twitter.com//KarenOnBelay/status/953766151732932608
1367,953767062068903936,twitter,0,Happy Halloween httpstcoe3ghwn3A9M,,Halloween,6,15,Event,SocietalEvent,EVENT,https://twitter.com//vt25csxuu/status/953767062068903936
